  1.000000000000      0.998166746713      0.011167195057
  1.666666666667      0.576536708510      0.001342490680
  2.666666666667      0.387531433298      0.022044303198
  3.333333333333      0.997811906300      0.411929654657
  4.333333333333      0.999686241208      0.064472516426
  5.000000000000      0.593559954793      0.004446907882
  6.000000000000      0.411089477892      0.024757370945
  6.666666666667      0.996929249534      0.438434128503
  7.666666666667      0.999648733847      0.069556037560
  8.333333333333      0.594609190122      0.004628415179
  9.333333333333      0.414334233182      0.025118804657
 10.000000000000      0.996850286710      0.440249355489
