      0.223739          0.223739
      0.223739          0.223739
      0.185759          0.185759
      0.185759          0.185759
      0.219456          0.219456
      0.219456          0.219456
      0.188299          0.188299
      0.188299          0.188299
      0.216068          0.216068
      0.216068          0.216068
      0.190340          0.190340
      0.190340          0.190340
      0.213463          0.213463
      0.213463          0.213463
      0.192036          0.192036
      0.192036          0.192036
      0.211404          0.211404
      0.211404          0.211404
      0.193459          0.193459
      0.193459          0.193459
      0.209747          0.209747
      0.209747          0.209747
      0.194661          0.194661
      0.194661          0.194661
      0.208396          0.208396
      0.208396          0.208396
      0.195681          0.195681
      0.195681          0.195681
      0.207284          0.207284
      0.207284          0.207284
      0.196547          0.196547
      0.196547          0.196547
      0.206363          0.206363
      0.206363          0.206363
      0.197285          0.197285
      0.197285          0.197285
      0.205595          0.205595
      0.205595          0.205595
      0.197913          0.197913
      0.197913          0.197913
      0.204954          0.204954
      0.204954          0.204954
      0.198447          0.198447
      0.198447          0.198447
      0.204415          0.204415
      0.204415          0.204415
      0.198903          0.198903
      0.198903          0.198903
      0.203963          0.203963
      0.203963          0.203963
      0.199291          0.199291
      0.199291          0.199291
      0.203582          0.203582
      0.203582          0.203582
      0.199621          0.199621
      0.199621          0.199621
      0.203261          0.203261
      0.203261          0.203261
      0.199902          0.199902
      0.199902          0.199902
      0.202990          0.202990
      0.202990          0.202990
      0.200141          0.200141
      0.200141          0.200141
      0.202761          0.202761
      0.202761          0.202761
      0.200345          0.200345
      0.200345          0.200345
      0.202567          0.202567
      0.202567          0.202567
      0.200518          0.200518
      0.200518          0.200518
      0.202403          0.202403
      0.202403          0.202403
      0.200665          0.200665
      0.200665          0.200665
      0.202265          0.202265
      0.202265          0.202265
      0.200790          0.200790
      0.200790          0.200790
      0.202147          0.202147
      0.202147          0.202147
      0.200896          0.200896
      0.200896          0.200896
      0.202048          0.202048
      0.202048          0.202048
      0.200986          0.200986
      0.200986          0.200986
      0.201963          0.201963
      0.201963          0.201963
      0.201063          0.201063
      0.201063          0.201063
      0.201892          0.201892
      0.201892          0.201892
      0.201128          0.201128
      0.201128          0.201128
      0.201831          0.201831
      0.201831          0.201831
      0.201183          0.201183
      0.201183          0.201183
      0.201780          0.201780
      0.201780          0.201780
      0.201230          0.201230
      0.201230          0.201230
      0.201736          0.201736
      0.201736          0.201736
      0.201270          0.201270
      0.201270          0.201270
      0.201700          0.201700
      0.201700          0.201700
      0.201304          0.201304
      0.201304          0.201304
      0.201668          0.201668
      0.201668          0.201668
      0.201332          0.201332
      0.201332          0.201332
      0.201642          0.201642
      0.201642          0.201642
      0.201357          0.201357
      0.201357          0.201357
      0.201619          0.201619
      0.201619          0.201619
      0.201377          0.201377
      0.201377          0.201377
      0.201600          0.201600
      0.201600          0.201600
      0.201395          0.201395
      0.201395          0.201395
      0.201584          0.201584
      0.201584          0.201584
      0.201410          0.201410
      0.201410          0.201410
      0.201570          0.201570
      0.201570          0.201570
      0.201422          0.201422
      0.201422          0.201422
      0.201558          0.201558
      0.201558          0.201558
      0.201433          0.201433
      0.201433          0.201433
      0.201549          0.201549
      0.201549          0.201549
      0.201442          0.201442
      0.201442          0.201442
      0.201540          0.201540
      0.201540          0.201540
      0.201450          0.201450
      0.201450          0.201450
      0.201533          0.201533
      0.201533          0.201533
      0.201457          0.201457
      0.201457          0.201457
      0.201527          0.201527
      0.201527          0.201527
      0.201462          0.201462
      0.201462          0.201462
      0.201522          0.201522
      0.201522          0.201522
      0.201467          0.201467
      0.201467          0.201467
      0.201518          0.201518
      0.201518          0.201518
      0.201471          0.201471
      0.201471          0.201471
      0.201514          0.201514
      0.201514          0.201514
      0.201474          0.201474
      0.201474          0.201474
      0.201511          0.201511
      0.201511          0.201511
      0.201477          0.201477
      0.201477          0.201477
      0.201508          0.201508
      0.201508          0.201508
      0.201480          0.201480
      0.201480          0.201480
      0.201506          0.201506
      0.201506          0.201506
      0.201482          0.201482
      0.201482          0.201482
      0.201504          0.201504
      0.201504          0.201504
      0.201483          0.201483
      0.201483          0.201483
      0.201502          0.201502
      0.201502          0.201502
      0.201485          0.201485
      0.201485          0.201485
      0.201501          0.201501
      0.201501          0.201501
      0.201486          0.201486
      0.201486          0.201486
      0.201500          0.201500
      0.201500          0.201500
      0.201487          0.201487
      0.201487          0.201487
      0.201499          0.201499
