      0.999960          0.999960
      0.999960          0.999960
      0.995503          0.995503
      0.995503          0.995503
      0.989817          0.989817
      0.989817          0.989817
      0.995620          0.995620
      0.995620          0.995620
      0.990554          0.990554
      0.990554          0.990554
      0.995308          0.995308
      0.995308          0.995308
      0.991131          0.991131
      0.991131          0.991131
      0.995042          0.995042
      0.995042          0.995042
      0.991568          0.991568
      0.991568          0.991568
      0.994816          0.994816
      0.994816          0.994816
      0.991907          0.991907
      0.991907          0.991907
      0.994622          0.994622
      0.994622          0.994622
      0.992177          0.992177
      0.992177          0.992177
      0.994456          0.994456
      0.994456          0.994456
      0.992394          0.992394
      0.992394          0.992394
      0.994313          0.994313
      0.994313          0.994313
      0.992571          0.992571
      0.992571          0.992571
      0.994190          0.994190
      0.994190          0.994190
      0.992717          0.992717
      0.992717          0.992717
      0.994085          0.994085
      0.994085          0.994085
      0.992837          0.992837
      0.992837          0.992837
      0.993994          0.993994
      0.993994          0.993994
      0.992937          0.992937
      0.992937          0.992937
      0.993916          0.993916
      0.993916          0.993916
      0.993021          0.993021
      0.993021          0.993021
      0.993850          0.993850
      0.993850          0.993850
      0.993090          0.993090
      0.993090          0.993090
      0.993793          0.993793
      0.993793          0.993793
      0.993149          0.993149
      0.993149          0.993149
      0.993745          0.993745
      0.993745          0.993745
      0.993198          0.993198
      0.993198          0.993198
      0.993703          0.993703
      0.993703          0.993703
      0.993239          0.993239
      0.993239          0.993239
      0.993668          0.993668
      0.993668          0.993668
      0.993274          0.993274
      0.993274          0.993274
      0.993638          0.993638
      0.993638          0.993638
      0.993304          0.993304
      0.993304          0.993304
      0.993612          0.993612
      0.993612          0.993612
      0.993329          0.993329
      0.993329          0.993329
      0.993590          0.993590
      0.993590          0.993590
      0.993350          0.993350
      0.993350          0.993350
      0.993571          0.993571
      0.993571          0.993571
      0.993367          0.993367
      0.993367          0.993367
      0.993555          0.993555
      0.993555          0.993555
      0.993382          0.993382
      0.993382          0.993382
      0.993542          0.993542
      0.993542          0.993542
      0.993395          0.993395
      0.993395          0.993395
      0.993531          0.993531
      0.993531          0.993531
      0.993406          0.993406
      0.993406          0.993406
      0.993521          0.993521
      0.993521          0.993521
      0.993415          0.993415
      0.993415          0.993415
      0.993513          0.993513
      0.993513          0.993513
      0.993423          0.993423
      0.993423          0.993423
      0.993505          0.993505
      0.993505          0.993505
      0.993429          0.993429
      0.993429          0.993429
      0.993499          0.993499
      0.993499          0.993499
      0.993435          0.993435
      0.993435          0.993435
      0.993494          0.993494
      0.993494          0.993494
      0.993440          0.993440
      0.993440          0.993440
      0.993490          0.993490
      0.993490          0.993490
      0.993444          0.993444
      0.993444          0.993444
      0.993486          0.993486
      0.993486          0.993486
      0.993447          0.993447
      0.993447          0.993447
      0.993483          0.993483
      0.993483          0.993483
      0.993450          0.993450
      0.993450          0.993450
      0.993481          0.993481
      0.993481          0.993481
      0.993452          0.993452
      0.993452          0.993452
      0.993479          0.993479
      0.993479          0.993479
      0.993454          0.993454
      0.993454          0.993454
      0.993477          0.993477
      0.993477          0.993477
      0.993456          0.993456
      0.993456          0.993456
      0.993475          0.993475
      0.993475          0.993475
      0.993458          0.993458
      0.993458          0.993458
      0.993474          0.993474
      0.993474          0.993474
      0.993459          0.993459
      0.993459          0.993459
      0.993472          0.993472
      0.993472          0.993472
      0.993460          0.993460
      0.993460          0.993460
      0.993471          0.993471
      0.993471          0.993471
      0.993461          0.993461
      0.993461          0.993461
      0.993471          0.993471
      0.993471          0.993471
      0.993462          0.993462
      0.993462          0.993462
      0.993470          0.993470
      0.993470          0.993470
      0.993462          0.993462
      0.993462          0.993462
      0.993469          0.993469
      0.993469          0.993469
      0.993463          0.993463
      0.993463          0.993463
      0.993469          0.993469
      0.993469          0.993469
      0.993463          0.993463
      0.993463          0.993463
      0.993468          0.993468
      0.993468          0.993468
      0.993464          0.993464
      0.993464          0.993464
      0.993468          0.993468
      0.993468          0.993468
      0.993464          0.993464
      0.993464          0.993464
      0.993468          0.993468
      0.993468          0.993468
      0.993464          0.993464
      0.993464          0.993464
      0.993467          0.993467
      0.993467          0.993467
      0.993465          0.993465
      0.993465          0.993465
      0.993467          0.993467
      0.993467          0.993467
      0.993465          0.993465
      0.993465          0.993465
      0.993467          0.993467
      0.993467          0.993467
      0.993465          0.993465
